id,category,sub_category,topic,survey_type,question_english,question_korean,question_short,question_type_kor,question_type_eng,tag,created_at,updated_at,audio_url
MP3_RP_SEL_SPC_03,롤플레이,Q13,MP3,선택형,"That's the end of the situation. Tell me about a time when you dealt with an electronic device or piece of equipment that suddenly broke down. Give me some background on what you were doing, exactly what malfunctioned, and how you eventually resolved the issue.","전자기기나 장비가 갑자기 고장난 경험이 있다면 말씀해 주세요. 당시 어떤 상황이었고, 무엇이 고장났으며, 어떻게 문제를 해결했는지 설명해 주세요.",전자기기 고장 해결 경험,경험_특별한,past_special,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:45.564525+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/MP3_RP_SEL_SPC_03.mp3
MUS_ADV_SEL_Q14_01,어드밴스,Q14,음악,선택형,"You indicated in the survey that you listen to music. Pick two different music genres or composers that you enjoy. Describe each one in as much detail as possible, and then thoroughly compare the similarities and differences between them.","설문에서 음악을 듣는다고 하셨습니다. 좋아하는 음악 장르나 작곡가 두 가지를 선택해 각각 자세히 설명해 주시고, 두 가지의 공통점과 차이점도 비교해 주세요.",음악 장르/작곡가 비교,비교/변화,adv_14,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:45.554023+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/MUS_ADV_SEL_Q14_01.mp3
MUS_ADV_SEL_Q15_02,어드밴스,Q15,음악,선택형,"What kinds of new electronic gadgets or audio equipment are music lovers most interested in these days? What are they currently talking about, and what specific new products get them excited and why?","요즘 음악 애호가들이 가장 관심을 가지는 새로운 전자기기나 오디오 장비에는 어떤 것들이 있나요? 사람들이 현재 어떤 제품에 대해 이야기하고, 어떤 신제품에 특히 열광하는지, 그 이유는 무엇인지 설명해주세요.",음향기기 최신 트렌드,사회적이슈,adv_15,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:45.555606+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/MUS_ADV_SEL_Q15_02.mp3
MUS_GEN_SEL_CHILD_03,일반,-,음악,선택형,When did you first develop an interest in music? What specific genres or artists did you listen to when you were young? Tell me how your musical taste has evolved from your childhood until today.,음악에 처음 관심을 갖게 된 시기는 언제였나요? 어릴 때 들었던 음악 장르나 아티스트는 무엇이었나요? 어린 시절부터 지금까지 음악 취향이 어떻게 변해왔는지 말씀해주세요.,음악 취향 변화 과정,경험_어릴적/처음,past_childhood,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:45.5535+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/MUS_GEN_SEL_CHILD_03.mp3
MUS_GEN_SEL_DESC_01,일반,-,음악,선택형,"You indicated in the survey that you listen to music. What specific genres of music do you usually enjoy? Who are your favorite singers or bands, and what makes their songs so special to you?","설문에서 음악을 듣는다고 하셨습니다. 주로 즐겨 듣는 음악 장르에는 어떤 것이 있나요? 좋아하는 가수나 밴드는 누구이며, 그들의 노래가 특별하게 느껴지는 이유는 무엇인가요?",즐겨 듣는 음악 장르와 가수,묘사,description,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:45.56797+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/MUS_GEN_SEL_DESC_01.mp3
MUS_GEN_SEL_RTN_02,일반,-,음악,선택형,"Tell me about the different ways you enjoy listening to music in your daily life. Where do you typically go to listen to it, and do you prefer listening to the radio or attending live concerts?","일상에서 음악을 즐기는 다양한 방법에 대해 말씀해주세요. 주로 어디에서 음악을 듣고, 라디오와 라이브 콘서트 중 어떤 것을 더 선호하나요?",음악 감상 방법과 선호,루틴,routine,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:45.555759+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/MUS_GEN_SEL_RTN_02.mp3
MUS_GEN_SEL_SPC_04,일반,-,음악,선택형,"Could you think back to a particularly memorable time when you attended a live music event? Describe the experience in full detail, including when and where it took place, who accompanied you, and who performed. What exactly made that concert or gig so unforgettable?","특히 기억에 남는 라이브 음악 공연에 다녀온 경험이 있다면 말씀해 주세요. 언제, 어디서, 누구와 함께 갔는지, 어떤 공연이었는지 등 그 경험을 자세히 설명해 주세요. 무엇이 그 공연을 특별하게 만들었나요?",기억에 남는 라이브 공연,경험_특별한,past_special,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:45.563741+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/MUS_GEN_SEL_SPC_04.mp3
NTR_RP_COM_Q11_01,롤플레이,Q11,영양사,공통형,I'd like to give you a situation and ask you to act it out. You recently read an article about a professional nutritionist who helps people improve their diets. Call the nutritionist's office and ask three or four questions to get more information about their counseling services.,상황을 드릴 테니 역할극을 해주세요. 최근 식단 개선을 돕는 전문 영양사에 대한 기사를 읽었습니다. 영양사 사무실에 전화를 걸어 상담 서비스에 대해 세 가지 또는 네 가지 질문을 해주세요.,영양사 상담 서비스 문의,질문하기,rp_11,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:45.557004+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/NTR_RP_COM_Q11_01.mp3
NTR_RP_COM_Q12_02,롤플레이,Q12,영양사,공통형,"I'm sorry, but there is a problem which I'll need you to resolve. You have an appointment with a nutritionist today, but your boss suddenly asks you to work late. Call the nutritionist, explain the unavoidable work situation, and offer a couple of alternatives to reschedule.","죄송하지만 해결해야 할 문제가 있습니다. 오늘 영양사와 상담 예약이 있었는데, 갑자기 상사가 야근을 지시했습니다. 영양사에게 전화해서 어쩔 수 없는 업무 상황을 설명하고, 상담 일정을 다시 잡을 수 있는 몇 가지 대안을 제안해 주세요.",야근으로 영양사 상담 변경,대안제시,rp_12,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:45.558725+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/NTR_RP_COM_Q12_02.mp3
NTR_RP_COM_SPC_03,롤플레이,Q13,영양사,공통형,"Describe a time when you made a drastic change to your daily diet or workout routine. What initially motivated you to make this lifestyle change, and how successful was it in the end? Please describe the journey in detail.","일상적인 식단이나 운동 습관에 큰 변화를 준 적이 있나요? 처음에 어떤 동기로 이런 생활 습관을 바꾸게 되었고, 결과적으로 얼마나 성공적이었나요? 그 과정을 자세히 설명해 주세요.",식단·운동 습관 변화 경험,경험_특별한,past_special,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:45.197435+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/NTR_RP_COM_SPC_03.mp3
OTR_ADV_SEL_Q14_01,어드밴스,Q14,해외여행,선택형,You indicated in the survey that you take vacations internationally. How has traveling abroad changed over the years? Is it generally easier or more difficult now? Describe what international travel was like in the past and compare it to the changes you experience today.,설문에서 해외여행을 한다고 하셨습니다. 해외여행이 예전과 비교해 어떻게 달라졌나요? 전반적으로 지금이 더 쉽거나 어려운가요? 과거의 해외여행과 현재의 변화를 비교해 말씀해 주세요.,해외여행 변화 비교,비교/변화,adv_14,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:45.561719+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/OTR_ADV_SEL_Q14_01.mp3
OTR_ADV_SEL_Q15_02,어드밴스,Q15,해외여행,선택형,"When people talk about traveling internationally, what specific activities or sights are they usually most eager to experience? Why are these cultural or historical elements so important and fascinating to global travelers?","해외여행에 대해 이야기할 때, 사람들이 가장 기대하는 활동이나 볼거리는 무엇인가요? 이러한 문화적·역사적 요소가 세계 여행자들에게 왜 그렇게 중요하고 흥미로운지 설명해주세요.",해외여행 기대 활동,사회적이슈,adv_15,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:45.905196+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/OTR_ADV_SEL_Q15_02.mp3
OTR_GEN_COM_CHILD_06,일반,-,외국 국가,공통형,Think about a specific foreign country you visited when you were young. Describe what the environment and culture were like in great detail. What were your strongest first impressions of that place?,어릴 때 방문했던 특정 해외 국가를 떠올려보세요. 그곳의 환경과 문화를 자세히 묘사해주세요. 그 나라에 대한 첫인상이 어땠는지도 말씀해주세요.,어릴 적 방문한 해외 국가 인상,경험_어릴적/처음,past_childhood,Adv,2026-03-01 19:56:50.957682+09,2026-03-02 03:15:42.684221+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/OTR_GEN_SEL_CHILD_06.mp3
OTR_GEN_COM_DESC_02,일반,-,외국 국가,공통형,Tell me about a famous international destination that travelers from your country frequently visit. What makes that specific location so attractive to tourists?,우리나라 나라 사람들이 자주 찾는 유명한 해외 여행지에 대해 말씀해 주세요. 그곳이 관광객에게 인기 있는 이유는 무엇인가요?,인기 해외 여행지와 매력,묘사,description,Int,2026-03-01 19:56:50.957682+09,2026-03-02 03:15:42.684221+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/OTR_GEN_SEL_DESC_02.mp3
OTR_GEN_COM_RTN_04,일반,-,외국 국가,공통형,"Tell me about the common activities tourists enjoy when traveling abroad. What kind of destinations do they usually visit, and what do they typically do there?","해외여행 시 관광객들이 즐기는 일반적인 활동에 대해 말씀해주세요. 주로 어떤 장소를 방문하고, 그곳에서 무엇을 하는지 설명해주세요.",해외 관광객 주요 활동,루틴,routine,Int,2026-03-01 19:56:50.957682+09,2026-03-02 03:15:42.684221+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/OTR_GEN_SEL_RTN_04.mp3
OTR_GEN_COM_SPC_10,일반,-,외국 국가,공통형,"Tell me a specific story about a time when you or an acquaintance traveled internationally. Perhaps you encountered a hilarious, fascinating, or even scary situation during the trip. Tell me the full story of what happened from beginning to end.","본인이나 지인이 해외여행 중 겪었던 구체적인 에피소드에 대해 이야기해주세요. 여행 중 재미있거나 신기하거나 무서웠던 상황이 있었다면, 처음부터 끝까지 자세히 들려주세요.",해외여행 에피소드 소개,경험_특별한,past_special,Adv,2026-03-01 19:56:50.957682+09,2026-03-02 03:15:42.684221+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/OTR_GEN_SEL_SPC_10.mp3
OTR_GEN_SEL_CHILD_05,일반,-,해외여행,선택형,"Describe your very first trip to another country. Do you remember when it was and where you went? Who did you travel with, what kind of local food did you try, and what made the experience so special? Please share as many details as possible.","처음 해외여행을 갔던 경험을 이야기해주세요. 언제, 어디로 갔는지 기억나시나요? 누구와 함께였고, 어떤 현지 음식을 먹어보았는지, 그 경험이 특별했던 이유를 최대한 자세히 말씀해주세요.",첫 해외여행 경험 상세 설명,경험_어릴적/처음,past_childhood,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:45.915814+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/OTR_GEN_SEL_CHILD_05.mp3
OTR_GEN_SEL_DESC_01,일반,-,해외여행,선택형,You indicated in the survey that you take vacations internationally. Can you describe a specific overseas city or nation you have traveled to? What were the local scenery and the residents like?,설문에서 해외여행을 간다고 하셨는데요. 다녀온 해외 도시나 국가 중 한 곳을 구체적으로 소개해 주세요. 그곳의 풍경과 현지 사람들은 어땠나요?,방문한 해외 도시와 현지 분위기,묘사,description,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:45.906261+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/OTR_GEN_SEL_DESC_01.mp3
